-14	6	19	-6	-23	-128	-98	-46
17	-33	24	4	-12	90	-21	-25
-38	21	6	10	33	36	97	104
52	-9	-62	6	16	-37	-25	-113
-8	16	-13	0	-10	-61	-48	74
74	-31	-32	-5	1	2	90	-78
10	23	-21	16	40	75	61	88
17	-27	44	-3	-19	-54	-106	-48
12	-11	5	-2	-9	39	35	15
-32	23	24	-9	16	39	-16	49
-23	-1	1	-14	-21	-50	-104	-125
-14	2	2	14	5	-51	-3	28
16	8	-5	-12	-22	67	33	19
-1	-16	16	3	20	-12	43	75
7	7	5	-13	-28	-49	-55	-68
-38	3	18	-9	8	35	-37	-41
3	-3	25	1	-7	-58	-31	67
-72	6	-37	15	33	75	87	-64
89	22	-35	2	1	20	84	93
-4	-5	-18	-1	12	-24	-40	-3
29	-8	25	4	-3	12	-65	64
-35	2	-4	-9	-7	-67	-10	-14
-19	12	-4	3	-7	20	2	-67
-59	-5	-3	15	15	39	44	39
41	29	-47	-12	1	69	10	-24
-10	-36	15	4	-15	-128	-33	58
-23	-38	24	-7	-3	50	-58	-26
-16	-20	-16	-16	-19	37	9	-67
-34	-2	-4	9	-1	-54	23	9
35	36	17	-5	-9	-28	-44	26
-35	-7	-29	-14	-14	-22	5	-120
75	17	5	15	25	34	39	59
-8	-32	26	-8	0	46	-11	-14
22	23	35	0	-5	-88	-54	109
46	-28	24	5	-6	46	-43	1
-25	-7	-45	-1	8	24	98	43
-49	-2	-30	11	31	-8	51	0
4	-20	-7	2	-9	12	-38	6
16	11	62	-15	-16	-53	-128	-54
-36	15	6	8	-14	-14	3	-16
12	1	-39	-4	-13	57	83	-62
78	8	-12	2	39	60	86	44
-36	-2	5	4	1	-78	-43	-18
25	-24	-16	-14	-30	34	-23	-18
-15	24	35	-9	11	-79	-60	-2
6	0	-26	1	-12	57	-23	-88
-11	7	-40	11	7	24	89	47
4	12	28	-12	4	-34	10	96
53	15	38	-1	-21	-14	-91	15
-107	-28	-26	-13	-22	-17	-7	-35
0	16	29	13	17	-2	64	50
10	7	-18	-1	11	21	-22	-41
-20	-5	-8	7	9	27	68	-17
-8	-10	32	-4	-19	-62	-128	-82
89	-18	-3	-5	1	-50	49	26
-58	22	32	0	-5	84	-92	-117
61	-10	-8	6	4	-6	102	97
38	38	0	2	20	6	-8	-49
2	-12	14	19	13	29	0	37
-76	4	-17	-26	-23	-78	-80	-48
30	-12	3	-3	-8	53	77	82
-5	-3	-3	16	10	-46	-45	-53
-24	21	39	-28	-27	-67	-112	-97
-20	-4	30	0	-13	114	70	81
-71	13	-42	-1	15	-22	60	-45
94	-1	-33	-7	2	-22	47	101
-12	5	-1	-1	-3	-21	-50	-66
8	-1	66	8	-19	15	-11	44
-17	-13	-12	-15	-21	-91	-70	-128
-26	15	-28	20	42	122	127	127
5	-29	59	-10	-14	-8	-103	59
29	7	-45	9	9	-16	93	67
30	2	-5	18	32	43	-30	81
-44	-2	31	-11	-38	-20	-51	-68
-9	14	-5	2	21	11	-8	27
15	-24	45	-12	-9	-35	-18	-20
20	-3	5	3	-1	39	55	7
-25	-5	-68	-8	2	41	29	-10
-49	-17	-48	-3	-3	-17	26	-14
41	-2	0	12	-12	-76	-64	-30
-69	-17	28	-6	-8	-54	-103	-74
9	-11	43	-3	6	73	31	51
-25	-3	-15	-10	-18	34	7	-123
55	-1	-68	4	14	-22	72	91
40	18	-14	3	4	-12	9	87
14	-12	58	2	-11	-61	-73	-43
-57	-3	-28	0	29	84	70	38
-37	5	19	6	15	49	26	-6
3	0	10	3	-5	-71	16	-47
17	24	-27	-5	8	2	-19	37
31	-41	-9	-3	-12	-39	-58	-57
-85	-43	-23	-4	1	5	-50	44
7	-6	17	10	2	30	-30	-121
-2	-2	15	-8	-7	33	19	-49
17	4	-29	-3	-2	-44	77	127
21	17	-22	9	23	49	-14	-43
8	-22	-5	-7	-12	-30	-51	-108
10	-1	-1	16	-7	-44	0	19
-32	8	16	-25	-18	-28	-31	-14
80	-1	23	-4	8	41	34	-23
-44	0	26	4	-29	5	-93	91
-20	2	19	-6	-6	-63	-22	-100
81	13	-25	6	6	81	116	71
20	16	-44	2	19	-35	29	0
-6	11	13	5	16	36	89	98
-27	-21	77	1	-9	-9	-96	38
13	-21	-46	6	3	-32	82	77
-81	-10	-17	-6	-11	10	-75	-8
-5	16	-31	-2	11	47	13	29
42	17	8	5	-2	6	18	63
-16	0	54	-8	-20	-118	-128	-111
68	9	52	2	0	103	78	83
-34	-19	-64	-13	-1	-60	-27	-90
15	-10	-38	7	7	55	100	76
-8	33	32	4	10	30	-7	-27
-24	0	9	-6	-21	-115	-43	-47
-19	-20	48	-6	3	8	-108	18
17	8	-32	-3	-15	58	55	-10
-1	-43	13	10	1	19	32	108
-5	14	-17	-13	-8	-102	63	-111
83	-20	-13	-1	8	62	32	56
-85	-1	-4	-4	20	-66	-127	-120
31	22	34	7	-22	20	-73	70
96	3	-21	17	36	78	80	81
-14	29	4	2	9	-57	-67	7
29	19	24	-8	-10	-18	-43	-23
-94	-14	-12	-9	-10	3	-48	-52
-21	-3	22	8	-18	-33	-3	-9
3	-8	-1	-15	-5	31	37	64
13	39	7	-1	11	-8	22	16
-12	-29	-15	9	-16	-15	-47	-51
-18	-12	29	-12	-11	-6	-72	-49
-24	14	9	-7	1	10	1	-58
9	-29	-2	8	-31	-34	58	57
82	22	-12	4	31	73	121	61
-12	-4	-12	3	12	28	-56	23
26	16	-6	-12	-27	-69	-108	-128
-18	-17	-24	14	40	44	60	88
-39	-18	11	4	-19	-33	-64	-43
-19	16	-1	-1	-9	-17	6	-37
-16	-15	13	-2	-6	38	-41	-19
-19	-46	-31	-4	9	18	-38	-69
29	20	-9	9	15	-14	67	46
-9	25	24	-4	-26	9	-19	-40
-1	-8	34	-9	-12	-69	-54	74
3	-14	-43	-10	0	37	48	-41
-1	12	-31	4	10	20	-22	-31
-94	-24	70	-2	-14	-60	-128	-79
4	20	-67	-1	-7	20	127	-51
90	6	-40	-2	7	20	11	68
-81	47	-40	-8	13	3	40	-13
9	-3	-9	7	13	-62	-23	70
-60	1	64	6	-6	105	5	-55
-51	-73	-17	-10	11	-36	2	68
18	16	-52	6	-17	11	-23	-78
7	-20	12	-14	-10	-81	-18	-13
-7	-15	8	2	-9	-5	-70	-10
1	33	57	-5	-29	2	-33	-63
15	-9	14	9	22	70	42	34
-9	-15	-15	-8	-3	-35	-43	52
-9	-18	-34	-1	-3	-15	11	-58
-33	12	-53	3	0	-22	-21	-120
64	-1	-15	-10	3	15	31	85
99	18	-7	2	-2	2	51	-75
-45	-21	-41	9	36	48	58	43
-41	35	33	7	0	-24	-117	-54
-38	-16	56	-15	-24	-84	-55	15
28	-4	-57	-7	3	37	110	51
45	30	5	6	22	14	60	70
-17	-22	25	15	1	4	-50	-19
-17	-15	53	-10	-14	2	-44	-29
43	2	17	2	-5	29	-43	-43
30	-1	-31	-4	10	-48	4	31
1	20	-3	-3	-15	-13	14	31
-59	-10	37	8	2	-5	-124	-61
11	-21	7	-23	-19	-18	31	9
-62	13	-15	7	22	31	36	-81
94	25	-5	-5	15	60	14	26
0	-25	24	-9	-23	-84	-6	-24
-75	21	-49	13	33	35	112	127
106	17	29	3	6	-55	-98	55
-44	-1	13	11	0	92	3	-31
-8	-20	-16	-19	-9	-45	-104	-105
-12	45	36	10	-12	6	-47	11
27	-35	2	-22	-26	-61	-33	-14
-10	-6	-2	-2	5	-27	-45	43
-6	7	-38	4	15	46	54	-34
35	-6	-37	12	9	53	3	-53
-1	-21	-3	-5	-38	-55	-5	-18
-29	17	1	-6	6	11	18	-36
95	-19	24	-3	-4	-49	36	75
-80	-28	-43	-5	12	48	-3	-93
47	32	-4	23	35	36	54	113
-52	-18	-9	-19	-10	-12	-73	-65
-53	2	-50	-5	3	-27	-5	-44
-7	4	49	-4	-34	-8	-104	-50
25	-37	-38	6	8	6	73	107
62	18	-28	19	14	22	-28	5
-69	-9	9	-3	5	41	-6	-7
-22	4	35	2	6	-61	-3	90
-65	-9	37	-7	-25	88	-25	-84
10	2	18	-4	-4	-40	35	21
65	4	7	12	2	8	24	-2
-39	-4	-9	-16	-20	-31	-66	-71
-14	14	45	-3	1	-55	5	13
21	1	37	-3	-23	16	5	-22
-80	-4	-2	-2	3	14	-42	59
39	16	0	6	10	36	113	4
19	-8	-30	-4	5	16	40	77
58	16	-16	5	18	-34	36	94
31	0	68	0	-6	-82	-99	-128
40	1	8	23	11	116	112	127
13	22	18	0	17	-7	-128	-26
-112	-72	-24	-21	-19	-94	-65	-13
106	25	-13	11	20	30	10	127
-86	-49	-35	-16	-9	-19	-98	-99
-16	30	26	1	-26	-41	-14	-119
-1	-10	20	-4	5	69	21	12
-25	6	-20	-3	-28	-66	37	-51
34	-15	1	2	-5	60	11	75
-41	4	-22	-9	12	41	-69	-128
12	14	8	-5	-15	-121	0	-41
26	8	6	-6	-4	80	66	102
-60	6	-41	-9	2	-56	-30	-100
79	2	-64	11	14	-1	73	126
26	-6	21	13	12	8	-16	19
-23	6	-1	-2	21	55	3	-16
68	14	35	-12	1	-29	-48	52
-42	-16	-3	5	-15	1	-4	-66
21	3	3	-3	-2	9	26	-2
-10	13	-4	-2	-18	-45	8	-1
-4	-38	24	-4	4	27	-54	-128
-64	1	-9	7	-1	41	51	29
29	54	-21	-12	-3	-17	14	75
-35	0	70	-5	-9	-20	-104	-128
-18	5	-33	-5	-6	-43	81	127
10	-12	-12	7	-3	27	-51	-77
-38	-43	-11	-5	-7	-12	-11	-98
25	29	-70	9	28	39	-9	-89
-6	-6	41	-14	-13	-43	-13	27
7	-5	42	-4	-19	-41	7	5
15	21	-2	6	25	93	118	127
31	-34	-28	-8	12	-48	-58	-40
-28	5	27	15	-10	1	-4	-61
27	10	-28	-5	6	48	31	-16
-8	8	15	6	7	-40	-24	-64
17	-19	24	-4	-31	5	-32	6
-61	5	-32	0	1	-35	-28	-104
-9	-9	-6	-1	5	42	41	96
-39	20	12	-6	-19	-30	-114	-63
8	1	-51	9	33	-4	9	21
22	-2	19	-16	-30	-68	-76	-53
15	-13	31	-4	-7	62	43	-30
0	1	-16	1	13	88	28	35
-61	-6	-9	-6	-20	-83	-41	-72
22	16	-35	2	11	2	52	110
4	7	11	-1	-3	-92	-124	-13
-14	6	-30	4	20	64	123	105
-48	-10	-3	-1	2	59	-8	8
26	-16	-3	9	6	-24	27	67
-44	17	11	-12	-35	-32	-75	-71
19	-16	25	-9	-1	-95	-74	-39
-2	5	15	4	14	121	77	7
11	6	-44	2	24	31	27	20
2	-3	5	-2	-27	-73	-36	15
-6	-11	49	-2	-17	-63	-94	-113
1	-9	-13	-8	-12	34	97	6
30	12	30	4	15	26	-67	-14
-5	2	-35	5	18	14	71	-18
-11	-12	-24	-18	-26	-35	-38	-75
82	-13	-43	-1	-11	-19	-1	-60
-3	30	-15	16	20	-2	85	77
4	-69	-2	-9	11	46	-77	-41
12	14	10	-2	-15	-12	-44	11
0	40	39	1	6	-36	-41	21
-79	-33	39	-7	-9	65	-92	-128
88	20	-34	18	13	-9	127	127
9	11	5	18	46	-11	-15	1
-29	-15	37	-17	-29	14	-10	-20
-6	21	16	-4	-22	-46	-57	-62
-70	-21	30	-9	-16	8	-51	45
100	-14	2	7	6	8	29	-9
-48	5	-37	12	21	15	80	39
73	3	-13	-12	8	28	49	31
-35	13	24	-12	-8	-50	-112	-38
-36	-29	5	4	-37	-27	8	90
-12	48	41	5	8	-25	-39	-93
16	-24	6	-11	0	35	-10	107
52	23	-64	13	22	4	114	-8
49	17	-8	-16	7	31	-6	8
-14	-50	6	4	-6	-33	-62	-44
-44	-30	3	-6	-29	-96	26	-69
39	40	17	6	-13	56	1	75
-41	-4	-24	-3	29	55	13	-85
27	6	-29	20	19	18	16	63
11	-21	1	-9	-39	-48	-117	-53
-29	-5	26	-5	3	-18	30	41
-2	4	-14	-1	-26	23	7	15
-17	-24	12	-13	-12	-15	-91	-65
-22	3	-94	13	30	12	94	46
88	59	-21	12	27	13	49	-38
-65	-30	22	-20	-25	72	-85	23
13	16	62	5	4	-109	-103	127
18	-12	-28	-4	-3	40	-2	-73
10	7	-24	0	9	1	48	17
0	25	13	0	-1	-59	-31	-47
-48	-53	-1	-15	-20	30	-23	-10
75	33	21	8	10	12	32	75
-56	-52	19	-2	-12	-26	-43	-42
15	30	-29	5	22	0	37	19
-27	-1	-5	-7	-18	29	52	-32
1	11	26	8	24	58	4	29
-35	-10	3	-9	5	-28	-80	-115
2	-5	59	-2	-31	-75	-42	47
-26	23	-34	9	13	53	126	80
82	-24	-10	6	7	-24	-1	90
5	7	32	3	10	-29	-105	-83
0	8	-23	-6	13	26	91	76
22	20	-9	2	-23	-47	-53	-22
-46	10	-12	-2	12	30	-39	-128
-22	11	-5	4	29	86	34	58
16	-21	4	5	-19	-28	6	9
41	-3	2	-9	0	-16	-15	5
-43	-13	7	-10	-17	-96	-75	-49
-18	8	11	-7	-30	27	-45	-37
-17	-6	4	6	17	14	-10	-8
5	-2	-25	2	13	35	95	71
40	9	50	2	-17	11	-39	-11
19	-34	9	-5	15	-30	8	-8
-46	-10	-13	8	30	10	19	-6
-13	29	-29	-5	-18	13	25	44
0	16	38	5	6	-16	-83	-57
-27	-12	-55	3	-5	3	111	13
68	0	-49	2	4	83	-1	45
2	-15	41	-2	23	-65	-45	0
-82	3	-13	-21	-20	36	-51	-45
29	-19	4	-11	-15	-73	19	31
5	-24	30	4	-11	35	5	-65
7	66	-37	9	19	35	21	-50
25	12	3	9	-3	-22	38	45
-50	-16	51	-19	-15	-15	-77	-29
44	-17	-6	0	-12	-32	28	-29
-55	-12	-5	-4	1	-23	-11	10
10	-1	0	1	-9	17	35	22
1	1	-15	5	0	32	-20	-4
-10	8	7	-9	8	-27	-29	-30
36	-9	65	3	-8	3	-49	-65
46	-11	-14	1	-8	8	97	89
41	-2	0	7	7	3	-8	124
-23	-1	2	-9	-11	13	-47	-2
38	-6	33	5	17	-26	62	74
-30	-13	10	1	14	24	1	-59
-7	-3	15	-14	-23	33	48	62
65	15	7	18	6	-70	-22	40
-20	-47	-9	-5	-12	18	8	-14
-30	27	5	-12	12	28	-86	-29
-51	-21	-53	5	11	-2	-66	-128
-1	-3	-11	-3	6	9	78	48
14	8	-1	-2	-24	-44	-40	-4
-16	-24	14	-4	-14	-45	-52	-21
14	-6	58	-7	-18	44	-128	-116
-54	-26	-75	-13	-11	-27	64	-82
54	26	-58	12	24	78	56	68
-7	30	51	7	16	-76	-37	-56
-75	-17	20	-3	-12	-28	-113	31
48	6	-28	-1	5	68	56	20
0	35	-37	8	17	38	90	107
-19	-16	-17	-2	17	-15	-74	-102
-21	-13	3	-13	-16	-52	19	127
-35	16	19	4	-4	41	1	41
27	0	5	-3	-23	-94	-80	-70
-1	-25	-33	-15	-8	100	66	34
5	9	-20	3	2	-36	-8	-53
-42	15	30	-9	12	-42	-80	-36
10	-13	6	-4	-19	-1	-18	-14
-10	3	-30	11	1	-41	-37	-86
35	1	34	-14	-25	45	50	63
-14	-8	-32	-5	6	6	38	37
8	2	-12	-2	19	-13	2	48
11	2	9	13	5	43	12	69
-14	17	-61	-6	9	-59	113	-64
-43	5	18	9	-1	101	-33	20
-68	-30	-13	0	15	22	-49	56
125	30	-22	10	-5	-33	127	49
-17	34	10	8	21	-21	-99	-57
-39	4	19	-1	-39	-111	-63	-53
5	-6	18	-7	5	66	2	-89
-27	-21	-10	-9	-4	-7	-34	58
9	-9	-5	-3	0	37	17	-12
22	6	11	-6	-16	-18	-7	-40
-1	-27	-13	6	-6	9	-40	-8
-6	8	20	-7	-10	-93	-32	15
27	-8	30	6	14	96	-66	-65
-68	-11	0	-9	-14	-42	8	11
-2	-5	-46	-15	-6	-9	70	19
-14	12	-80	7	19	-9	-89	-70
51	6	35	2	5	-69	75	-15
94	19	37	22	35	111	74	63
-40	-12	65	-7	-9	-23	-14	-56
-11	22	0	-21	-16	-27	-20	-23
-29	-39	2	15	-5	-21	-31	19
-5	2	-16	-1	-2	-28	-37	-25
33	-6	-9	-2	-3	-28	-37	-44
-44	-2	19	0	7	77	16	39
-13	12	-14	-9	-44	-17	24	45
-5	1	9	-1	9	-28	-33	30
-1	-2	7	-6	-8	27	-8	-35
-27	-17	26	-1	-5	4	-57	-86
27	-16	-34	0	8	-5	114	125
-47	8	-13	-2	-15	-84	-121	-128
66	17	-27	-5	0	27	48	50
30	4	25	15	22	51	90	73
5	-5	-34	3	16	21	31	48
102	-3	-4	-2	0	13	35	33
-53	7	18	1	5	-69	-76	13
-18	-3	35	-5	-25	22	-73	-53
-37	-20	-3	-6	4	-24	-83	-89
2	16	2	17	36	42	61	5
-7	-19	2	-14	-48	35	8	4
6	4	-18	-3	5	-53	47	41
-10	11	13	-1	-15	5	-81	-35
-63	-30	64	-19	-27	-34	-117	-125
68	8	6	15	26	70	119	78
-99	18	-49	10	19	15	12	11
99	32	-33	-4	5	-30	-50	-92
-22	-13	3	-2	-19	-59	-75	11
-53	2	-4	0	0	19	-14	-109
54	17	-1	-6	7	30	105	127
-72	-8	49	1	-7	-26	-75	-45
77	21	-3	-3	10	14	127	52
-6	9	23	7	1	30	-88	-24
12	-26	-10	1	-22	-36	19	35
-16	19	-23	-5	23	29	16	-11
-18	-11	21	-6	-26	-49	-26	-34
-25	7	14	-5	-18	-15	-29	15
70	-27	15	0	25	33	6	-12
-16	-15	49	8	-12	-58	-43	11
-37	-42	11	-15	-32	9	-120	-46
84	32	-89	12	42	61	97	108
-22	14	-4	-2	-6	-43	-114	-97
-48	-14	-20	-6	-7	29	1	-62
94	18	-60	21	49	90	118	127
-45	25	40	-3	-14	-76	-128	-93
-10	-11	12	-13	-30	-82	-67	-77
92	0	-2	3	11	110	41	68
-49	-27	-4	-10	-9	-3	-20	-73
-23	-40	11	-9	2	-78	-57	-22
11	17	33	13	-8	62	112	115
-13	19	-8	13	30	49	14	49
-24	-8	-43	-15	-17	-62	-3	-6
15	-17	4	-9	1	11	3	-6
-35	-27	75	-4	-15	-23	-128	-40
-49	-27	-60	-12	-21	-33	33	-59
15	43	-84	17	41	72	100	92
2	-8	41	4	3	-62	-114	12
-8	6	17	-11	-17	-9	8	-9
-83	-38	10	5	-5	25	-94	-51
84	33	-21	14	38	34	54	82
-36	18	-25	-1	-16	-8	-71	-77
-24	-22	6	-6	-10	-16	-49	38
-6	11	28	4	10	33	36	-6
-32	-25	10	-3	-32	-9	29	7
6	10	5	-10	10	19	71	6
21	-13	-24	2	2	-8	7	34
-2	4	3	-9	-33	-74	-35	0
-28	-14	56	-5	-2	5	-76	-31
-16	1	-5	7	-3	6	-15	-54
0	-8	-52	-10	-1	-8	0	-110
80	-7	18	2	10	-49	92	127
-27	7	-70	4	12	81	56	-36
-49	27	72	10	2	-19	-57	97
55	-63	-54	-13	-2	0	-6	27
109	54	-38	5	25	44	118	109
-14	8	14	3	-7	-24	-103	-47
-12	-46	2	-8	4	-21	-50	-23
-49	13	-3	0	10	26	-24	-75
-11	-13	-4	5	-10	-70	-26	14
-7	-6	29	-18	-24	-2	-49	-14
-10	-33	-9	4	9	-1	58	-15
-3	12	-12	-3	-7	51	24	-22
-14	-1	-25	-9	15	-4	-25	-22
-6	4	6	-1	-7	-123	-74	11
-21	-9	48	2	-12	115	-41	-124
10	8	-23	3	12	-8	126	127
-59	23	-67	8	-3	-48	27	-122
-7	11	-61	-13	6	30	-90	-79
94	19	-116	3	16	-3	127	119
-59	9	53	12	17	13	-101	-102
10	13	102	-3	0	34	65	82
-14	-15	109	4	-9	-28	-75	-13
-107	-18	112	-7	-50	-85	-107	-45
68	-36	44	-6	15	104	63	-79
20	22	11	6	22	40	5	30
-15	-11	31	-4	-17	-61	13	11
50	26	36	3	0	23	22	56
-31	17	31	1	-19	-51	-24	0
-14	0	74	-6	-24	-10	-99	-73
12	-21	11	-1	33	50	97	46
-2	-8	-15	-9	3	-25	-47	-2
-30	-4	24	-9	-14	-97	-70	-46
-10	-27	-43	4	12	83	-57	-119
39	0	-21	-10	-31	30	83	38
56	48	0	16	24	-19	101	106
-23	18	15	0	1	-12	-42	-60
58	-31	-18	-4	7	-12	-71	-6
-2	-20	12	1	3	10	71	56
52	-23	-28	-4	14	84	74	35
-11	1	-2	10	-9	-56	3	41
-7	-19	35	-13	-33	-91	-58	-28
-38	7	31	5	16	78	-57	-106
8	-6	-2	-2	-21	7	-27	-31
-8	-9	9	-4	0	-43	37	57
4	13	4	-7	-5	28	-3	13
-3	4	24	4	19	3	9	1
-19	6	18	-3	-43	-32	-68	-95
-29	-16	44	-5	-7	43	-22	38
53	28	-21	20	22	7	114	119
-54	21	-38	-16	20	-79	-60	-54
41	-12	18	14	25	-19	-52	-41
4	-26	-14	2	9	123	-64	-68
6	15	-22	-4	-1	-35	105	52
28	-6	3	5	-4	18	-15	3
30	-1	0	-4	-4	-68	-44	-56
17	-20	10	-4	-11	-26	-56	-25
-43	1	6	-4	-18	14	-26	0
8	-23	-7	-7	-17	-33	-17	-31
-33	0	-18	-11	24	77	47	-94
24	28	-26	11	3	-11	77	76
-19	-2	25	-5	-21	-1	-124	-60
-14	-8	62	1	-21	-100	-2	10
-32	-6	-61	-3	7	77	84	25
83	28	-41	6	31	46	57	-8
-21	-9	32	-3	-11	-104	-87	-9
-6	-5	36	5	3	47	-13	49
-45	-26	-1	-6	-7	-83	-46	-50
-4	-1	-55	18	17	88	55	-86
2	34	-8	-24	-8	-9	-77	-22
-25	-21	-51	-5	-30	-60	-54	-112
45	13	-10	6	21	111	118	95
12	12	-11	-1	8	-63	-19	8
-7	-18	7	6	12	-27	-64	-33
-33	-14	5	-13	-26	84	-52	-33
3	13	9	4	-19	-48	25	24
-27	14	-16	-6	-6	-60	-42	8
-11	-12	11	-1	-12	12	41	-26
40	12	18	9	16	48	19	38
-11	-36	20	-13	-1	-29	-47	69
-8	-13	10	4	0	33	67	9
-33	33	-22	-13	6	28	14	-120
-39	-21	-28	7	14	3	51	105
-4	19	21	0	-15	-87	19	74
3	-2	55	-6	11	52	-73	-59
-6	-37	-9	6	19	3	125	123
4	30	-23	9	11	68	15	-56
51	5	11	-4	-2	-16	-39	-48
-75	9	35	-8	-44	-98	-86	-25
35	-6	-32	-8	-2	46	90	22
12	40	-6	11	14	25	2	23
-33	-27	-2	-13	3	-64	-24	-22
16	7	-10	7	-1	40	-14	27
12	13	27	8	-10	2	-43	-25
2	-8	-11	-15	-6	-31	-15	-16
-5	1	-12	2	-7	20	-1	-42
18	-4	1	-5	1	-12	-5	-13
-52	-2	18	4	13	27	-61	31
45	-16	-11	-10	-36	-69	-28	-101
-33	43	13	8	12	38	69	-50
29	16	-20	-2	12	17	49	127
-33	-18	9	2	-1	-55	-46	-71
85	34	-46	13	42	80	78	87
-25	-23	39	-6	17	-31	-128	27
-67	-68	-42	-28	-46	-49	-30	-72
36	15	-53	3	3	-11	79	106
-29	-4	39	0	-10	-57	-57	-59
-12	1	-22	10	-12	4	-30	-50
-21	-26	36	2	9	11	-49	-18
2	-30	15	-8	-13	14	-65	-63
9	-6	-14	11	12	4	16	8
-8	2	-10	-14	-26	50	39	21
15	13	11	-1	-9	-58	-44	-31
-30	15	34	3	-13	23	5	-13
17	2	8	0	-6	17	93	32
-53	3	-15	3	14	-53	15	48
25	17	-11	3	20	-8	113	81
35	50	-2	17	31	95	6	4
41	-13	57	-12	-27	-33	-128	53
-66	-14	-19	-14	-23	-63	-106	-108
1	5	-73	-3	19	-18	117	123
-17	-1	-49	12	29	64	15	71
-4	-12	5	-4	18	-44	-88	-104
22	1	42	1	-13	7	-42	-68
-32	6	4	-5	-22	22	-26	-72
-2	-13	5	-11	-23	-67	39	25
-10	4	8	8	10	18	-45	-2
16	-19	11	-3	-10	1	7	23
-10	1	13	-4	9	35	43	-24
39	-18	-8	-2	1	0	-38	-20
-82	-10	-4	-14	-24	-93	-20	6
54	-3	13	16	18	-1	68	127
-29	20	38	13	7	89	-31	-72
25	-34	-68	-22	-17	-7	-41	-65
22	-6	-40	12	7	-35	67	30
100	16	-9	10	47	13	108	76
2	14	21	19	-3	11	-88	-14
-88	-46	89	-21	-19	-12	-50	-86
-42	49	9	-3	1	-56	-1	-64
34	-27	-21	-13	-6	121	25	59
53	9	-30	2	-10	-67	-7	-19
0	-3	31	8	-4	-54	-84	-28
-16	-25	-11	-18	-17	31	-29	-27
-30	14	2	4	-9	-23	-18	-26
2	3	-7	5	20	20	46	-44
15	2	-44	3	1	24	77	49
-58	-17	19	-5	-17	-35	-50	27
70	20	-2	-5	6	8	1	-78
33	-10	12	-6	-2	-88	4	-18
-3	-4	-21	7	11	86	16	59
-11	5	15	3	25	45	38	-27
-90	-10	-5	2	-1	-16	36	93
2	19	4	-15	-22	-66	-107	-72
20	-6	11	-4	-23	-79	67	-118
50	-5	-29	16	33	98	108	127
21	27	28	-6	4	-8	-93	-62
-16	36	-4	-2	-10	22	29	43
-37	-41	6	-9	-5	-22	-71	-30
17	1	9	2	-4	72	16	19
-10	-25	-22	-8	-10	-28	-22	-128
19	6	-5	-1	-4	-38	50	127
34	43	-3	10	22	-37	-42	31
-27	-18	4	-29	-32	5	-43	-100
15	-4	8	8	-8	-29	-40	58
-85	-40	-9	-6	28	55	5	-98
-8	26	-24	7	-3	33	29	85
28	26	-50	7	6	-17	-6	-100
22	38	8	-4	-2	11	104	92
63	-3	0	12	32	106	70	104
-4	-25	64	-7	-29	-89	-65	-77
-9	-4	-63	12	15	-29	55	-23
8	4	-19	-6	-6	-3	-32	2
-18	-53	24	-14	-18	-73	-82	-34
28	21	-20	-3	15	127	38	19
19	20	35	7	-21	-66	-40	32
-46	-29	-4	-5	-7	6	-25	-92
33	12	-20	8	10	-7	22	79
-25	-1	-12	-1	-7	-22	-6	-21
17	-18	22	-7	-7	10	-21	15
-23	5	6	0	2	-50	-23	64
-25	-7	9	-9	-23	13	-124	-53
-27	0	-85	5	25	11	11	-59
24	9	-19	7	24	18	50	67
-51	-32	-4	1	-12	7	17	-97
11	12	18	1	-1	31	-45	111
89	19	0	7	0	-51	72	7
-3	6	-8	3	15	42	108	95
-45	1	-14	-10	5	-91	-70	-64
2	5	27	6	-11	112	35	-25
-15	51	-2	4	6	26	27	-55
5	-32	30	-23	-20	-77	-93	-37
25	-2	32	-3	-1	-12	-36	0
-11	-12	-6	4	-21	-33	6	-34
-26	-10	39	-11	0	-27	25	109
-26	0	6	4	1	58	-40	-77
7	20	-11	-12	-19	-30	-101	20
83	-33	11	-2	1	-24	77	68
-115	9	-46	11	15	71	70	20
65	-8	-7	11	13	-24	-88	27
13	-1	-37	-5	-5	41	66	3
-47	10	-1	-3	-5	-68	-80	-93
95	7	44	-8	-5	-54	77	91
3	-24	-3	2	2	78	57	62
-33	-21	-10	20	14	-4	-70	-22
-3	11	19	-4	-6	46	-11	7
-25	-30	-6	0	10	-19	-57	-10
-36	-22	-14	-16	-33	-31	-22	-45
30	9	8	0	0	27	18	8
-33	-12	1	-3	-11	-39	13	-46
-13	-2	-7	-3	-13	-23	-115	35
41	23	24	6	1	12	74	94
-46	-3	-27	11	18	25	127	22
17	15	-15	7	29	-24	-63	-38
56	4	36	-11	-37	-5	-128	-11
-107	-22	-19	-11	-12	-48	-6	-95
51	52	8	15	30	99	82	41
41	41	-5	13	37	34	38	10
3	-1	3	5	3	23	14	-4
-27	1	44	-8	-3	-102	-128	-128
-1	11	9	-9	-36	-1	17	-49
-1	-12	-25	5	19	9	126	123
40	0	-8	-9	-12	58	-51	-64
-21	1	2	0	-1	-31	-31	-8
3	-9	5	-5	-5	24	10	60
1	18	-17	-1	-3	-11	-17	-54
-16	-18	-5	8	1	-78	-13	-6
2	27	20	-16	-8	51	-50	-62
53	-17	41	5	-24	-61	-114	-51
-72	-16	-38	-14	-14	11	65	17
